# rho - energy density in [g/cm^3]
# R   - radius in km
# M   - mass in solar masses
# chi[0] - the scalar field in the centre of the star
# abs(alpha_A) - the absolut value of alpha_A for this star
# beta   - theory parameter (for now set to 0)
# alpha  - theory parameters, related to the Brans-Dicke parameter. This is the one we want to sample
# log(alpha) - the table is build to have equal spacing between the models in terms of log(alpha), and NOT alpha alone
#   rho          R             M           chi[0]    abs(alpha_A)      beta        alpha      log(alpha) 
  7.1334e+14   1.1367e+01   8.2000e-01  -3.0833e-07   1.2816e-06   0.0000e+00   1.5849e-06  -5.8000e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -3.4595e-07   1.4380e-06   0.0000e+00   1.7783e-06  -5.7500e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -3.8816e-07   1.6135e-06   0.0000e+00   1.9953e-06  -5.7000e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -4.3553e-07   1.8103e-06   0.0000e+00   2.2387e-06  -5.6500e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -4.8867e-07   2.0312e-06   0.0000e+00   2.5119e-06  -5.6000e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -5.4830e-07   2.2791e-06   0.0000e+00   2.8184e-06  -5.5500e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -6.1520e-07   2.5572e-06   0.0000e+00   3.1623e-06  -5.5000e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -6.9026e-07   2.8692e-06   0.0000e+00   3.5481e-06  -5.4500e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -7.7449e-07   3.2193e-06   0.0000e+00   3.9811e-06  -5.4000e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -8.6899e-07   3.6121e-06   0.0000e+00   4.4668e-06  -5.3500e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -9.7502e-07   4.0528e-06   0.0000e+00   5.0119e-06  -5.3000e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -1.0940e-06   4.5473e-06   0.0000e+00   5.6234e-06  -5.2500e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -1.2275e-06   5.1022e-06   0.0000e+00   6.3096e-06  -5.2000e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -1.3773e-06   5.7248e-06   0.0000e+00   7.0795e-06  -5.1500e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -1.5453e-06   6.4233e-06   0.0000e+00   7.9433e-06  -5.1000e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -1.7339e-06   7.2071e-06   0.0000e+00   8.9125e-06  -5.0500e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -1.9454e-06   8.0865e-06   0.0000e+00   1.0000e-05  -5.0000e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -2.1828e-06   9.0732e-06   0.0000e+00   1.1220e-05  -4.9500e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -2.4491e-06   1.0180e-05   0.0000e+00   1.2589e-05  -4.9000e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -2.7480e-06   1.1422e-05   0.0000e+00   1.4125e-05  -4.8500e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -3.0833e-06   1.2816e-05   0.0000e+00   1.5849e-05  -4.8000e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -3.4595e-06   1.4380e-05   0.0000e+00   1.7783e-05  -4.7500e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -3.8816e-06   1.6135e-05   0.0000e+00   1.9953e-05  -4.7000e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -4.3553e-06   1.8103e-05   0.0000e+00   2.2387e-05  -4.6500e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -4.8867e-06   2.0312e-05   0.0000e+00   2.5119e-05  -4.6000e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -5.4830e-06   2.2791e-05   0.0000e+00   2.8184e-05  -4.5500e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -6.1520e-06   2.5572e-05   0.0000e+00   3.1623e-05  -4.5000e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -6.9026e-06   2.8692e-05   0.0000e+00   3.5481e-05  -4.4500e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -7.7449e-06   3.2193e-05   0.0000e+00   3.9811e-05  -4.4000e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -8.6899e-06   3.6121e-05   0.0000e+00   4.4668e-05  -4.3500e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -9.7502e-06   4.0528e-05   0.0000e+00   5.0119e-05  -4.3000e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -1.0940e-05   4.5473e-05   0.0000e+00   5.6234e-05  -4.2500e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -1.2275e-05   5.1022e-05   0.0000e+00   6.3096e-05  -4.2000e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -1.3773e-05   5.7248e-05   0.0000e+00   7.0795e-05  -4.1500e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -1.5453e-05   6.4233e-05   0.0000e+00   7.9433e-05  -4.1000e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -1.7339e-05   7.2071e-05   0.0000e+00   8.9125e-05  -4.0500e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -1.9454e-05   8.0865e-05   0.0000e+00   1.0000e-04  -4.0000e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -2.1828e-05   9.0732e-05   0.0000e+00   1.1220e-04  -3.9500e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -2.4491e-05   1.0180e-04   0.0000e+00   1.2589e-04  -3.9000e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -2.7480e-05   1.1422e-04   0.0000e+00   1.4125e-04  -3.8500e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -3.0833e-05   1.2816e-04   0.0000e+00   1.5849e-04  -3.8000e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -3.4595e-05   1.4380e-04   0.0000e+00   1.7783e-04  -3.7500e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -3.8816e-05   1.6135e-04   0.0000e+00   1.9953e-04  -3.7000e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -4.3553e-05   1.8103e-04   0.0000e+00   2.2387e-04  -3.6500e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -4.8867e-05   2.0312e-04   0.0000e+00   2.5119e-04  -3.6000e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -5.4830e-05   2.2791e-04   0.0000e+00   2.8184e-04  -3.5500e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -6.1520e-05   2.5572e-04   0.0000e+00   3.1623e-04  -3.5000e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -6.9026e-05   2.8692e-04   0.0000e+00   3.5481e-04  -3.4500e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -7.7449e-05   3.2193e-04   0.0000e+00   3.9811e-04  -3.4000e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -8.6899e-05   3.6121e-04   0.0000e+00   4.4668e-04  -3.3500e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -9.7502e-05   4.0528e-04   0.0000e+00   5.0119e-04  -3.3000e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -1.0940e-04   4.5473e-04   0.0000e+00   5.6234e-04  -3.2500e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -1.2275e-04   5.1022e-04   0.0000e+00   6.3096e-04  -3.2000e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -1.3773e-04   5.7248e-04   0.0000e+00   7.0795e-04  -3.1500e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -1.5453e-04   6.4233e-04   0.0000e+00   7.9433e-04  -3.1000e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -1.7339e-04   7.2071e-04   0.0000e+00   8.9125e-04  -3.0500e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -1.9454e-04   8.0865e-04   0.0000e+00   1.0000e-03  -3.0000e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -2.1828e-04   9.0731e-04   0.0000e+00   1.1220e-03  -2.9500e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -2.4491e-04   1.0180e-03   0.0000e+00   1.2589e-03  -2.9000e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -2.7480e-04   1.1422e-03   0.0000e+00   1.4125e-03  -2.8500e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -3.0833e-04   1.2816e-03   0.0000e+00   1.5849e-03  -2.8000e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -3.4595e-04   1.4380e-03   0.0000e+00   1.7783e-03  -2.7500e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -3.8816e-04   1.6135e-03   0.0000e+00   1.9953e-03  -2.7000e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -4.3553e-04   1.8103e-03   0.0000e+00   2.2387e-03  -2.6500e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -4.8867e-04   2.0312e-03   0.0000e+00   2.5119e-03  -2.6000e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -5.4829e-04   2.2791e-03   0.0000e+00   2.8184e-03  -2.5500e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -6.1520e-04   2.5572e-03   0.0000e+00   3.1623e-03  -2.5000e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -6.9026e-04   2.8692e-03   0.0000e+00   3.5481e-03  -2.4500e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -7.7449e-04   3.2193e-03   0.0000e+00   3.9811e-03  -2.4000e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -8.6899e-04   3.6121e-03   0.0000e+00   4.4668e-03  -2.3500e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -9.7502e-04   4.0528e-03   0.0000e+00   5.0119e-03  -2.3000e+00 
  7.1334e+14   1.1367e+01   8.2000e-01  -1.0940e-03   4.5473e-03   0.0000e+00   5.6234e-03  -2.2500e+00 
  7.1335e+14   1.1367e+01   8.2000e-01  -1.2275e-03   5.1022e-03   0.0000e+00   6.3096e-03  -2.2000e+00 
  7.1335e+14   1.1367e+01   8.2000e-01  -1.3772e-03   5.7247e-03   0.0000e+00   7.0795e-03  -2.1500e+00 
  7.1335e+14   1.1367e+01   8.2000e-01  -1.5453e-03   6.4233e-03   0.0000e+00   7.9433e-03  -2.1000e+00 
  7.1335e+14   1.1367e+01   8.2000e-01  -1.7338e-03   7.2070e-03   0.0000e+00   8.9125e-03  -2.0500e+00 
  7.1336e+14   1.1367e+01   8.2000e-01  -1.9454e-03   8.0864e-03   0.0000e+00   1.0000e-02  -2.0000e+00 
  7.1336e+14   1.1367e+01   8.2000e-01  -2.1827e-03   9.0730e-03   0.0000e+00   1.1220e-02  -1.9500e+00 
  7.1337e+14   1.1367e+01   8.2000e-01  -2.4490e-03   1.0180e-02   0.0000e+00   1.2589e-02  -1.9000e+00 
  7.1337e+14   1.1367e+01   8.2000e-01  -2.7478e-03   1.1422e-02   0.0000e+00   1.4125e-02  -1.8500e+00 
  7.1338e+14   1.1367e+01   8.2000e-01  -3.0831e-03   1.2816e-02   0.0000e+00   1.5849e-02  -1.8000e+00 
  7.1339e+14   1.1367e+01   8.2000e-01  -3.4592e-03   1.4379e-02   0.0000e+00   1.7783e-02  -1.7500e+00 
  7.1341e+14   1.1367e+01   8.2000e-01  -3.8812e-03   1.6134e-02   0.0000e+00   1.9953e-02  -1.7000e+00 
  7.1343e+14   1.1367e+01   8.2000e-01  -4.3546e-03   1.8102e-02   0.0000e+00   2.2387e-02  -1.6500e+00 
  7.1345e+14   1.1367e+01   8.2000e-01  -4.8858e-03   2.0311e-02   0.0000e+00   2.5119e-02  -1.6000e+00 
  7.1348e+14   1.1366e+01   8.2000e-01  -5.4817e-03   2.2789e-02   0.0000e+00   2.8184e-02  -1.5500e+00 
  7.1352e+14   1.1366e+01   8.2000e-01  -6.1502e-03   2.5569e-02   0.0000e+00   3.1623e-02  -1.5000e+00 
  7.1357e+14   1.1366e+01   8.2000e-01  -6.9002e-03   2.8687e-02   0.0000e+00   3.5481e-02  -1.4500e+00 
  7.1362e+14   1.1365e+01   8.2000e-01  -7.7414e-03   3.2187e-02   0.0000e+00   3.9811e-02  -1.4000e+00 
  7.1370e+14   1.1365e+01   8.2000e-01  -8.6850e-03   3.6112e-02   0.0000e+00   4.4668e-02  -1.3500e+00 
  7.1379e+14   1.1364e+01   8.2000e-01  -9.7432e-03   4.0516e-02   0.0000e+00   5.0119e-02  -1.3000e+00 
  7.1391e+14   1.1363e+01   8.2000e-01  -1.0930e-02   4.5456e-02   0.0000e+00   5.6234e-02  -1.2500e+00 
  7.1406e+14   1.1362e+01   8.2000e-01  -1.2261e-02   5.0998e-02   0.0000e+00   6.3096e-02  -1.2000e+00 
  7.1424e+14   1.1361e+01   8.2000e-01  -1.3753e-02   5.7213e-02   0.0000e+00   7.0795e-02  -1.1500e+00 
  7.1448e+14   1.1359e+01   8.2000e-01  -1.5425e-02   6.4184e-02   0.0000e+00   7.9433e-02  -1.1000e+00 
  7.1477e+14   1.1357e+01   8.2000e-01  -1.7299e-02   7.2002e-02   0.0000e+00   8.9125e-02  -1.0500e+00 
  7.1514e+14   1.1354e+01   8.2000e-01  -1.9399e-02   8.0768e-02   0.0000e+00   1.0000e-01  -1.0000e+00 
  7.1560e+14   1.1351e+01   8.2000e-01  -2.1750e-02   9.0595e-02   0.0000e+00   1.1220e-01  -9.5000e-01 
  7.1618e+14   1.1347e+01   8.2000e-01  -2.4381e-02   1.0161e-01   0.0000e+00   1.2589e-01  -9.0000e-01 
  7.1691e+14   1.1341e+01   8.2000e-01  -2.7324e-02   1.1395e-01   0.0000e+00   1.4125e-01  -8.5000e-01 
  7.1782e+14   1.1335e+01   8.2000e-01  -3.0613e-02   1.2778e-01   0.0000e+00   1.5849e-01  -8.0000e-01 
  7.1896e+14   1.1327e+01   8.2000e-01  -3.4286e-02   1.4326e-01   0.0000e+00   1.7783e-01  -7.5000e-01 
  7.2038e+14   1.1317e+01   8.2000e-01  -3.8380e-02   1.6059e-01   0.0000e+00   1.9953e-01  -7.0000e-01 
  7.2215e+14   1.1305e+01   8.2000e-01  -4.2939e-02   1.7997e-01   0.0000e+00   2.2387e-01  -6.5000e-01 
  7.2435e+14   1.1289e+01   8.2000e-01  -4.8004e-02   2.0163e-01   0.0000e+00   2.5119e-01  -6.0000e-01 
  7.2707e+14   1.1271e+01   8.2000e-01  -5.3617e-02   2.2581e-01   0.0000e+00   2.8184e-01  -5.5000e-01 
  7.3043e+14   1.1249e+01   8.2000e-01  -5.9818e-02   2.5278e-01   0.0000e+00   3.1623e-01  -5.0000e-01 
  7.3455e+14   1.1223e+01   8.2000e-01  -6.6642e-02   2.8282e-01   0.0000e+00   3.5481e-01  -4.5000e-01 
  7.3959e+14   1.1192e+01   8.2000e-01  -7.4116e-02   3.1623e-01   0.0000e+00   3.9811e-01  -4.0000e-01 
  7.4569e+14   1.1157e+01   8.2000e-01  -8.2253e-02   3.5330e-01   0.0000e+00   4.4668e-01  -3.5000e-01 
  7.5303e+14   1.1116e+01   8.2000e-01  -9.1048e-02   3.9436e-01   0.0000e+00   5.0119e-01  -3.0000e-01 
  7.6178e+14   1.1072e+01   8.2000e-01  -1.0047e-01   4.3972e-01   0.0000e+00   5.6234e-01  -2.5000e-01 
  7.7211e+14   1.1023e+01   8.2000e-01  -1.1045e-01   4.8968e-01   0.0000e+00   6.3096e-01  -2.0000e-01 
  7.8416e+14   1.0972e+01   8.2000e-01  -1.2090e-01   5.4456e-01   0.0000e+00   7.0795e-01  -1.5000e-01 
  7.9805e+14   1.0921e+01   8.2000e-01  -1.3167e-01   6.0464e-01   0.0000e+00   7.9433e-01  -1.0000e-01 
  8.1384e+14   1.0872e+01   8.2000e-01  -1.4258e-01   6.7021e-01   0.0000e+00   8.9125e-01  -5.0000e-02 
  8.3155e+14   1.0827e+01   8.2000e-01  -1.5341e-01   7.4154e-01   0.0000e+00   1.0000e+00  -4.6288e-15 

 
  7.2268e+14   1.1363e+01   8.4000e-01  -1.9800e-07   8.0388e-07   0.0000e+00   1.0000e-06  -6.0000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -2.2216e-07   9.0197e-07   0.0000e+00   1.1220e-06  -5.9500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -2.4927e-07   1.0120e-06   0.0000e+00   1.2589e-06  -5.9000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -2.7968e-07   1.1355e-06   0.0000e+00   1.4125e-06  -5.8500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -3.1381e-07   1.2741e-06   0.0000e+00   1.5849e-06  -5.8000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -3.5210e-07   1.4295e-06   0.0000e+00   1.7783e-06  -5.7500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -3.9506e-07   1.6040e-06   0.0000e+00   1.9953e-06  -5.7000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -4.4327e-07   1.7997e-06   0.0000e+00   2.2387e-06  -5.6500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -4.9736e-07   2.0193e-06   0.0000e+00   2.5119e-06  -5.6000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -5.5804e-07   2.2656e-06   0.0000e+00   2.8184e-06  -5.5500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -6.2613e-07   2.5421e-06   0.0000e+00   3.1623e-06  -5.5000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -7.0253e-07   2.8523e-06   0.0000e+00   3.5481e-06  -5.4500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -7.8826e-07   3.2003e-06   0.0000e+00   3.9811e-06  -5.4000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -8.8444e-07   3.5908e-06   0.0000e+00   4.4668e-06  -5.3500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -9.9235e-07   4.0289e-06   0.0000e+00   5.0119e-06  -5.3000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -1.1134e-06   4.5205e-06   0.0000e+00   5.6234e-06  -5.2500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -1.2493e-06   5.0721e-06   0.0000e+00   6.3096e-06  -5.2000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -1.4017e-06   5.6910e-06   0.0000e+00   7.0795e-06  -5.1500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -1.5728e-06   6.3854e-06   0.0000e+00   7.9433e-06  -5.1000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -1.7647e-06   7.1646e-06   0.0000e+00   8.9125e-06  -5.0500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -1.9800e-06   8.0388e-06   0.0000e+00   1.0000e-05  -5.0000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -2.2216e-06   9.0197e-06   0.0000e+00   1.1220e-05  -4.9500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -2.4927e-06   1.0120e-05   0.0000e+00   1.2589e-05  -4.9000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -2.7968e-06   1.1355e-05   0.0000e+00   1.4125e-05  -4.8500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -3.1381e-06   1.2741e-05   0.0000e+00   1.5849e-05  -4.8000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -3.5210e-06   1.4295e-05   0.0000e+00   1.7783e-05  -4.7500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -3.9506e-06   1.6040e-05   0.0000e+00   1.9953e-05  -4.7000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -4.4327e-06   1.7997e-05   0.0000e+00   2.2387e-05  -4.6500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -4.9736e-06   2.0193e-05   0.0000e+00   2.5119e-05  -4.6000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -5.5804e-06   2.2656e-05   0.0000e+00   2.8184e-05  -4.5500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -6.2613e-06   2.5421e-05   0.0000e+00   3.1623e-05  -4.5000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -7.0253e-06   2.8523e-05   0.0000e+00   3.5481e-05  -4.4500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -7.8826e-06   3.2003e-05   0.0000e+00   3.9811e-05  -4.4000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -8.8444e-06   3.5908e-05   0.0000e+00   4.4668e-05  -4.3500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -9.9235e-06   4.0289e-05   0.0000e+00   5.0119e-05  -4.3000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -1.1134e-05   4.5205e-05   0.0000e+00   5.6234e-05  -4.2500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -1.2493e-05   5.0721e-05   0.0000e+00   6.3096e-05  -4.2000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -1.4017e-05   5.6910e-05   0.0000e+00   7.0795e-05  -4.1500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -1.5728e-05   6.3854e-05   0.0000e+00   7.9433e-05  -4.1000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -1.7647e-05   7.1646e-05   0.0000e+00   8.9125e-05  -4.0500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -1.9800e-05   8.0388e-05   0.0000e+00   1.0000e-04  -4.0000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -2.2216e-05   9.0197e-05   0.0000e+00   1.1220e-04  -3.9500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -2.4927e-05   1.0120e-04   0.0000e+00   1.2589e-04  -3.9000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -2.7968e-05   1.1355e-04   0.0000e+00   1.4125e-04  -3.8500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -3.1381e-05   1.2741e-04   0.0000e+00   1.5849e-04  -3.8000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -3.5210e-05   1.4295e-04   0.0000e+00   1.7783e-04  -3.7500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -3.9506e-05   1.6040e-04   0.0000e+00   1.9953e-04  -3.7000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -4.4327e-05   1.7997e-04   0.0000e+00   2.2387e-04  -3.6500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -4.9736e-05   2.0193e-04   0.0000e+00   2.5119e-04  -3.6000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -5.5804e-05   2.2656e-04   0.0000e+00   2.8184e-04  -3.5500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -6.2613e-05   2.5421e-04   0.0000e+00   3.1623e-04  -3.5000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -7.0253e-05   2.8523e-04   0.0000e+00   3.5481e-04  -3.4500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -7.8825e-05   3.2003e-04   0.0000e+00   3.9811e-04  -3.4000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -8.8444e-05   3.5908e-04   0.0000e+00   4.4668e-04  -3.3500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -9.9235e-05   4.0289e-04   0.0000e+00   5.0119e-04  -3.3000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -1.1134e-04   4.5205e-04   0.0000e+00   5.6234e-04  -3.2500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -1.2493e-04   5.0721e-04   0.0000e+00   6.3096e-04  -3.2000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -1.4017e-04   5.6910e-04   0.0000e+00   7.0795e-04  -3.1500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -1.5728e-04   6.3854e-04   0.0000e+00   7.9433e-04  -3.1000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -1.7647e-04   7.1646e-04   0.0000e+00   8.9125e-04  -3.0500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -1.9800e-04   8.0388e-04   0.0000e+00   1.0000e-03  -3.0000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -2.2216e-04   9.0197e-04   0.0000e+00   1.1220e-03  -2.9500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -2.4927e-04   1.0120e-03   0.0000e+00   1.2589e-03  -2.9000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -2.7968e-04   1.1355e-03   0.0000e+00   1.4125e-03  -2.8500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -3.1381e-04   1.2741e-03   0.0000e+00   1.5849e-03  -2.8000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -3.5210e-04   1.4295e-03   0.0000e+00   1.7783e-03  -2.7500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -3.9506e-04   1.6040e-03   0.0000e+00   1.9953e-03  -2.7000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -4.4327e-04   1.7997e-03   0.0000e+00   2.2387e-03  -2.6500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -4.9735e-04   2.0193e-03   0.0000e+00   2.5119e-03  -2.6000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -5.5804e-04   2.2656e-03   0.0000e+00   2.8184e-03  -2.5500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -6.2613e-04   2.5421e-03   0.0000e+00   3.1623e-03  -2.5000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -7.0253e-04   2.8523e-03   0.0000e+00   3.5481e-03  -2.4500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -7.8825e-04   3.2003e-03   0.0000e+00   3.9811e-03  -2.4000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -8.8443e-04   3.5908e-03   0.0000e+00   4.4668e-03  -2.3500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -9.9235e-04   4.0289e-03   0.0000e+00   5.0119e-03  -2.3000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -1.1134e-03   4.5205e-03   0.0000e+00   5.6234e-03  -2.2500e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -1.2493e-03   5.0721e-03   0.0000e+00   6.3096e-03  -2.2000e+00 
  7.2268e+14   1.1363e+01   8.4000e-01  -1.4017e-03   5.6910e-03   0.0000e+00   7.0795e-03  -2.1500e+00 
  7.2269e+14   1.1363e+01   8.4000e-01  -1.5727e-03   6.3854e-03   0.0000e+00   7.9433e-03  -2.1000e+00 
  7.2269e+14   1.1363e+01   8.4000e-01  -1.7646e-03   7.1645e-03   0.0000e+00   8.9125e-03  -2.0500e+00 
  7.2269e+14   1.1363e+01   8.4000e-01  -1.9799e-03   8.0387e-03   0.0000e+00   1.0000e-02  -2.0000e+00 
  7.2270e+14   1.1363e+01   8.4000e-01  -2.2215e-03   9.0195e-03   0.0000e+00   1.1220e-02  -1.9500e+00 
  7.2270e+14   1.1363e+01   8.4000e-01  -2.4926e-03   1.0120e-02   0.0000e+00   1.2589e-02  -1.9000e+00 
  7.2271e+14   1.1363e+01   8.4000e-01  -2.7967e-03   1.1355e-02   0.0000e+00   1.4125e-02  -1.8500e+00 
  7.2272e+14   1.1363e+01   8.4000e-01  -3.1379e-03   1.2740e-02   0.0000e+00   1.5849e-02  -1.8000e+00 
