# rho - energy density in [g/cm^3]
# R   - radius in km
# M   - mass in solar masses
# chi[0] - the scalar field in the centre of the star
# abs(alpha_A) - the absolut value of alpha_A for this star
# beta   - theory parameter (for now set to 0)
# alpha  - theory parameters, related to the Brans-Dicke parameter. This is the one we want to sample
# log(alpha) - the table is build to have equal spacing between the models in terms of log(alpha), and NOT alpha alone
#   rho          R             M           chi[0]    abs(alpha_A)      beta        alpha      log(alpha) 
  1.4211e+15   1.1293e+01   1.8000e+00  -2.5368e-02   4.5167e-02   0.0000e+00   8.9125e-02  -1.0500e+00 
  1.4192e+15   1.1299e+01   1.8000e+00  -2.8459e-02   5.0730e-02   0.0000e+00   1.0000e-01  -1.0000e+00 
  1.4169e+15   1.1307e+01   1.8000e+00  -3.1925e-02   5.6993e-02   0.0000e+00   1.1220e-01  -9.5000e-01 
  1.4139e+15   1.1317e+01   1.8000e+00  -3.5811e-02   6.4049e-02   0.0000e+00   1.2589e-01  -9.0000e-01 
  1.4103e+15   1.1330e+01   1.8000e+00  -4.0165e-02   7.2007e-02   0.0000e+00   1.4125e-01  -8.5000e-01 
  1.4059e+15   1.1345e+01   1.8000e+00  -4.5043e-02   8.0989e-02   0.0000e+00   1.5849e-01  -8.0000e-01 
  1.4004e+15   1.1364e+01   1.8000e+00  -5.0502e-02   9.1143e-02   0.0000e+00   1.7783e-01  -7.5000e-01 
  1.3938e+15   1.1388e+01   1.8000e+00  -5.6607e-02   1.0264e-01   0.0000e+00   1.9953e-01  -7.0000e-01 
  1.3858e+15   1.1417e+01   1.8000e+00  -6.3425e-02   1.1566e-01   0.0000e+00   2.2387e-01  -6.5000e-01 
  1.3762e+15   1.1453e+01   1.8000e+00  -7.1022e-02   1.3046e-01   0.0000e+00   2.5119e-01  -6.0000e-01 
  1.3649e+15   1.1497e+01   1.8000e+00  -7.9465e-02   1.4728e-01   0.0000e+00   2.8184e-01  -5.5000e-01 
  1.3517e+15   1.1550e+01   1.8000e+00  -8.8811e-02   1.6644e-01   0.0000e+00   3.1623e-01  -5.0000e-01 
  1.3367e+15   1.1613e+01   1.8000e+00  -9.9101e-02   1.8828e-01   0.0000e+00   3.5481e-01  -4.5000e-01 
  1.3199e+15   1.1689e+01   1.8000e+00  -1.1035e-01   2.1319e-01   0.0000e+00   3.9811e-01  -4.0000e-01 
  1.3015e+15   1.1777e+01   1.8000e+00  -1.2254e-01   2.4158e-01   0.0000e+00   4.4668e-01  -3.5000e-01 
  1.2821e+15   1.1878e+01   1.8000e+00  -1.3559e-01   2.7388e-01   0.0000e+00   5.0119e-01  -3.0000e-01 
  1.2621e+15   1.1993e+01   1.8000e+00  -1.4938e-01   3.1055e-01   0.0000e+00   5.6234e-01  -2.5000e-01 
  1.2424e+15   1.2122e+01   1.8000e+00  -1.6369e-01   3.5201e-01   0.0000e+00   6.3096e-01  -2.0000e-01 
  1.2239e+15   1.2264e+01   1.8000e+00  -1.7826e-01   3.9864e-01   0.0000e+00   7.0795e-01  -1.5000e-01 
  1.2073e+15   1.2417e+01   1.8000e+00  -1.9278e-01   4.5079e-01   0.0000e+00   7.9433e-01  -1.0000e-01 
  1.1935e+15   1.2581e+01   1.8000e+00  -2.0689e-01   5.0875e-01   0.0000e+00   8.9125e-01  -5.0000e-02 
  1.1832e+15   1.2753e+01   1.8000e+00  -2.2023e-01   5.7277e-01   0.0000e+00   1.0000e+00  -4.6288e-15 

 
  1.4650e+15   1.1229e+01   1.8200e+00  -2.8261e-07   4.9377e-07   0.0000e+00   1.0000e-06  -6.0000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -3.1709e-07   5.5402e-07   0.0000e+00   1.1220e-06  -5.9500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -3.5579e-07   6.2162e-07   0.0000e+00   1.2589e-06  -5.9000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -3.9920e-07   6.9747e-07   0.0000e+00   1.4125e-06  -5.8500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -4.4791e-07   7.8257e-07   0.0000e+00   1.5849e-06  -5.8000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -5.0256e-07   8.7806e-07   0.0000e+00   1.7783e-06  -5.7500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -5.6388e-07   9.8520e-07   0.0000e+00   1.9953e-06  -5.7000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -6.3269e-07   1.1054e-06   0.0000e+00   2.2387e-06  -5.6500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -7.0989e-07   1.2403e-06   0.0000e+00   2.5119e-06  -5.6000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -7.9651e-07   1.3916e-06   0.0000e+00   2.8184e-06  -5.5500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -8.9369e-07   1.5614e-06   0.0000e+00   3.1623e-06  -5.5000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -1.0027e-06   1.7520e-06   0.0000e+00   3.5481e-06  -5.4500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -1.1251e-06   1.9657e-06   0.0000e+00   3.9811e-06  -5.4000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -1.2624e-06   2.2056e-06   0.0000e+00   4.4668e-06  -5.3500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -1.4164e-06   2.4747e-06   0.0000e+00   5.0119e-06  -5.3000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -1.5892e-06   2.7767e-06   0.0000e+00   5.6234e-06  -5.2500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -1.7832e-06   3.1155e-06   0.0000e+00   6.3096e-06  -5.2000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -2.0007e-06   3.4956e-06   0.0000e+00   7.0795e-06  -5.1500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -2.2449e-06   3.9221e-06   0.0000e+00   7.9433e-06  -5.1000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -2.5188e-06   4.4007e-06   0.0000e+00   8.9125e-06  -5.0500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -2.8261e-06   4.9377e-06   0.0000e+00   1.0000e-05  -5.0000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -3.1709e-06   5.5402e-06   0.0000e+00   1.1220e-05  -4.9500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -3.5579e-06   6.2162e-06   0.0000e+00   1.2589e-05  -4.9000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -3.9920e-06   6.9747e-06   0.0000e+00   1.4125e-05  -4.8500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -4.4791e-06   7.8257e-06   0.0000e+00   1.5849e-05  -4.8000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -5.0256e-06   8.7806e-06   0.0000e+00   1.7783e-05  -4.7500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -5.6388e-06   9.8520e-06   0.0000e+00   1.9953e-05  -4.7000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -6.3269e-06   1.1054e-05   0.0000e+00   2.2387e-05  -4.6500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -7.0989e-06   1.2403e-05   0.0000e+00   2.5119e-05  -4.6000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -7.9651e-06   1.3916e-05   0.0000e+00   2.8184e-05  -4.5500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -8.9369e-06   1.5614e-05   0.0000e+00   3.1623e-05  -4.5000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -1.0027e-05   1.7520e-05   0.0000e+00   3.5481e-05  -4.4500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -1.1251e-05   1.9657e-05   0.0000e+00   3.9811e-05  -4.4000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -1.2624e-05   2.2056e-05   0.0000e+00   4.4668e-05  -4.3500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -1.4164e-05   2.4747e-05   0.0000e+00   5.0119e-05  -4.3000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -1.5892e-05   2.7767e-05   0.0000e+00   5.6234e-05  -4.2500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -1.7832e-05   3.1155e-05   0.0000e+00   6.3096e-05  -4.2000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -2.0007e-05   3.4956e-05   0.0000e+00   7.0795e-05  -4.1500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -2.2449e-05   3.9221e-05   0.0000e+00   7.9433e-05  -4.1000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -2.5188e-05   4.4007e-05   0.0000e+00   8.9125e-05  -4.0500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -2.8261e-05   4.9377e-05   0.0000e+00   1.0000e-04  -4.0000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -3.1709e-05   5.5402e-05   0.0000e+00   1.1220e-04  -3.9500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -3.5579e-05   6.2162e-05   0.0000e+00   1.2589e-04  -3.9000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -3.9920e-05   6.9747e-05   0.0000e+00   1.4125e-04  -3.8500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -4.4791e-05   7.8257e-05   0.0000e+00   1.5849e-04  -3.8000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -5.0256e-05   8.7806e-05   0.0000e+00   1.7783e-04  -3.7500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -5.6388e-05   9.8520e-05   0.0000e+00   1.9953e-04  -3.7000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -6.3269e-05   1.1054e-04   0.0000e+00   2.2387e-04  -3.6500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -7.0989e-05   1.2403e-04   0.0000e+00   2.5119e-04  -3.6000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -7.9651e-05   1.3916e-04   0.0000e+00   2.8184e-04  -3.5500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -8.9369e-05   1.5614e-04   0.0000e+00   3.1623e-04  -3.5000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -1.0027e-04   1.7520e-04   0.0000e+00   3.5481e-04  -3.4500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -1.1251e-04   1.9657e-04   0.0000e+00   3.9811e-04  -3.4000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -1.2624e-04   2.2056e-04   0.0000e+00   4.4668e-04  -3.3500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -1.4164e-04   2.4747e-04   0.0000e+00   5.0119e-04  -3.3000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -1.5892e-04   2.7767e-04   0.0000e+00   5.6234e-04  -3.2500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -1.7832e-04   3.1155e-04   0.0000e+00   6.3096e-04  -3.2000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -2.0007e-04   3.4956e-04   0.0000e+00   7.0795e-04  -3.1500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -2.2449e-04   3.9221e-04   0.0000e+00   7.9433e-04  -3.1000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -2.5188e-04   4.4007e-04   0.0000e+00   8.9125e-04  -3.0500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -2.8261e-04   4.9377e-04   0.0000e+00   1.0000e-03  -3.0000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -3.1709e-04   5.5402e-04   0.0000e+00   1.1220e-03  -2.9500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -3.5579e-04   6.2162e-04   0.0000e+00   1.2589e-03  -2.9000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -3.9920e-04   6.9747e-04   0.0000e+00   1.4125e-03  -2.8500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -4.4791e-04   7.8257e-04   0.0000e+00   1.5849e-03  -2.8000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -5.0256e-04   8.7806e-04   0.0000e+00   1.7783e-03  -2.7500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -5.6388e-04   9.8520e-04   0.0000e+00   1.9953e-03  -2.7000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -6.3269e-04   1.1054e-03   0.0000e+00   2.2387e-03  -2.6500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -7.0989e-04   1.2403e-03   0.0000e+00   2.5119e-03  -2.6000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -7.9651e-04   1.3916e-03   0.0000e+00   2.8184e-03  -2.5500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -8.9369e-04   1.5614e-03   0.0000e+00   3.1623e-03  -2.5000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -1.0027e-03   1.7520e-03   0.0000e+00   3.5481e-03  -2.4500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -1.1251e-03   1.9657e-03   0.0000e+00   3.9811e-03  -2.4000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -1.2624e-03   2.2056e-03   0.0000e+00   4.4668e-03  -2.3500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -1.4164e-03   2.4747e-03   0.0000e+00   5.0119e-03  -2.3000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -1.5892e-03   2.7767e-03   0.0000e+00   5.6234e-03  -2.2500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -1.7832e-03   3.1155e-03   0.0000e+00   6.3096e-03  -2.2000e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -2.0007e-03   3.4957e-03   0.0000e+00   7.0795e-03  -2.1500e+00 
  1.4650e+15   1.1229e+01   1.8200e+00  -2.2449e-03   3.9223e-03   0.0000e+00   7.9433e-03  -2.1000e+00 
  1.4649e+15   1.1229e+01   1.8200e+00  -2.5188e-03   4.4009e-03   0.0000e+00   8.9125e-03  -2.0500e+00 
  1.4649e+15   1.1229e+01   1.8200e+00  -2.8261e-03   4.9380e-03   0.0000e+00   1.0000e-02  -2.0000e+00 
  1.4649e+15   1.1229e+01   1.8200e+00  -3.1710e-03   5.5406e-03   0.0000e+00   1.1220e-02  -1.9500e+00 
  1.4649e+15   1.1229e+01   1.8200e+00  -3.5579e-03   6.2168e-03   0.0000e+00   1.2589e-02  -1.9000e+00 
  1.4648e+15   1.1229e+01   1.8200e+00  -3.9920e-03   6.9755e-03   0.0000e+00   1.4125e-02  -1.8500e+00 
  1.4648e+15   1.1230e+01   1.8200e+00  -4.4791e-03   7.8269e-03   0.0000e+00   1.5849e-02  -1.8000e+00 
  1.4647e+15   1.1230e+01   1.8200e+00  -5.0256e-03   8.7822e-03   0.0000e+00   1.7783e-02  -1.7500e+00 
  1.4646e+15   1.1230e+01   1.8200e+00  -5.6389e-03   9.8543e-03   0.0000e+00   1.9953e-02  -1.7000e+00 
  1.4645e+15   1.1230e+01   1.8200e+00  -6.3269e-03   1.1057e-02   0.0000e+00   2.2387e-02  -1.6500e+00 
  1.4643e+15   1.1231e+01   1.8200e+00  -7.0989e-03   1.2408e-02   0.0000e+00   2.5119e-02  -1.6000e+00 
  1.4642e+15   1.1231e+01   1.8200e+00  -7.9651e-03   1.3923e-02   0.0000e+00   2.8184e-02  -1.5500e+00 
  1.4640e+15   1.1232e+01   1.8200e+00  -8.9371e-03   1.5624e-02   0.0000e+00   3.1623e-02  -1.5000e+00 
  1.4637e+15   1.1233e+01   1.8200e+00  -1.0028e-02   1.7533e-02   0.0000e+00   3.5481e-02  -1.4500e+00 
  1.4633e+15   1.1234e+01   1.8200e+00  -1.1251e-02   1.9676e-02   0.0000e+00   3.9811e-02  -1.4000e+00 
  1.4629e+15   1.1235e+01   1.8200e+00  -1.2624e-02   2.2082e-02   0.0000e+00   4.4668e-02  -1.3500e+00 
  1.4623e+15   1.1237e+01   1.8200e+00  -1.4165e-02   2.4784e-02   0.0000e+00   5.0119e-02  -1.3000e+00 
  1.4616e+15   1.1239e+01   1.8200e+00  -1.5893e-02   2.7818e-02   0.0000e+00   5.6234e-02  -1.2500e+00 
  1.4608e+15   1.1242e+01   1.8200e+00  -1.7832e-02   3.1227e-02   0.0000e+00   6.3096e-02  -1.2000e+00 
  1.4597e+15   1.1245e+01   1.8200e+00  -2.0008e-02   3.5058e-02   0.0000e+00   7.0795e-02  -1.1500e+00 
  1.4583e+15   1.1250e+01   1.8200e+00  -2.2450e-02   3.9365e-02   0.0000e+00   7.9433e-02  -1.1000e+00 
  1.4566e+15   1.1255e+01   1.8200e+00  -2.5189e-02   4.4210e-02   0.0000e+00   8.9125e-02  -1.0500e+00 
  1.4545e+15   1.1262e+01   1.8200e+00  -2.8262e-02   4.9662e-02   0.0000e+00   1.0000e-01  -1.0000e+00 
  1.4519e+15   1.1270e+01   1.8200e+00  -3.1709e-02   5.5802e-02   0.0000e+00   1.1220e-01  -9.5000e-01 
  1.4486e+15   1.1280e+01   1.8200e+00  -3.5575e-02   6.2724e-02   0.0000e+00   1.2589e-01  -9.0000e-01 
  1.4445e+15   1.1293e+01   1.8200e+00  -3.9911e-02   7.0534e-02   0.0000e+00   1.4125e-01  -8.5000e-01 
  1.4395e+15   1.1310e+01   1.8200e+00  -4.4772e-02   7.9357e-02   0.0000e+00   1.5849e-01  -8.0000e-01 
  1.4334e+15   1.1330e+01   1.8200e+00  -5.0217e-02   8.9339e-02   0.0000e+00   1.7783e-01  -7.5000e-01 
  1.4260e+15   1.1355e+01   1.8200e+00  -5.6313e-02   1.0065e-01   0.0000e+00   1.9953e-01  -7.0000e-01 
  1.4170e+15   1.1386e+01   1.8200e+00  -6.3128e-02   1.1349e-01   0.0000e+00   2.2387e-01  -6.5000e-01 
  1.4063e+15   1.1423e+01   1.8200e+00  -7.0733e-02   1.2808e-01   0.0000e+00   2.5119e-01  -6.0000e-01 
  1.3936e+15   1.1469e+01   1.8200e+00  -7.9196e-02   1.4471e-01   0.0000e+00   2.8184e-01  -5.5000e-01 
  1.3790e+15   1.1525e+01   1.8200e+00  -8.8578e-02   1.6367e-01   0.0000e+00   3.1623e-01  -5.0000e-01 
  1.3623e+15   1.1591e+01   1.8200e+00  -9.8923e-02   1.8533e-01   0.0000e+00   3.5481e-01  -4.5000e-01 
  1.3436e+15   1.1670e+01   1.8200e+00  -1.1025e-01   2.1007e-01   0.0000e+00   3.9811e-01  -4.0000e-01 
  1.3233e+15   1.1762e+01   1.8200e+00  -1.2253e-01   2.3831e-01   0.0000e+00   4.4668e-01  -3.5000e-01 
  1.3018e+15   1.1867e+01   1.8200e+00  -1.3570e-01   2.7051e-01   0.0000e+00   5.0119e-01  -3.0000e-01 
  1.2797e+15   1.1988e+01   1.8200e+00  -1.4961e-01   3.0709e-01   0.0000e+00   5.6234e-01  -2.5000e-01 
  1.2581e+15   1.2122e+01   1.8200e+00  -1.6406e-01   3.4850e-01   0.0000e+00   6.3096e-01  -2.0000e-01 
  1.2376e+15   1.2269e+01   1.8200e+00  -1.7877e-01   3.9511e-01   0.0000e+00   7.0795e-01  -1.5000e-01 
  1.2193e+15   1.2427e+01   1.8200e+00  -1.9341e-01   4.4727e-01   0.0000e+00   7.9433e-01  -1.0000e-01 
  1.2039e+15   1.2596e+01   1.8200e+00  -2.0763e-01   5.0525e-01   0.0000e+00   8.9125e-01  -5.0000e-02 
  1.1922e+15   1.2774e+01   1.8200e+00  -2.2106e-01   5.6931e-01   0.0000e+00   1.0000e+00  -4.6288e-15 

 
  1.5043e+15   1.1186e+01   1.8400e+00  -2.7989e-07   4.8229e-07   0.0000e+00   1.0000e-06  -6.0000e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -3.1404e-07   5.4114e-07   0.0000e+00   1.1220e-06  -5.9500e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -3.5236e-07   6.0717e-07   0.0000e+00   1.2589e-06  -5.9000e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -3.9536e-07   6.8126e-07   0.0000e+00   1.4125e-06  -5.8500e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -4.4360e-07   7.6438e-07   0.0000e+00   1.5849e-06  -5.8000e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -4.9773e-07   8.5765e-07   0.0000e+00   1.7783e-06  -5.7500e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -5.5846e-07   9.6230e-07   0.0000e+00   1.9953e-06  -5.7000e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -6.2660e-07   1.0797e-06   0.0000e+00   2.2387e-06  -5.6500e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -7.0306e-07   1.2115e-06   0.0000e+00   2.5119e-06  -5.6000e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -7.8884e-07   1.3593e-06   0.0000e+00   2.8184e-06  -5.5500e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -8.8509e-07   1.5251e-06   0.0000e+00   3.1623e-06  -5.5000e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -9.9309e-07   1.7112e-06   0.0000e+00   3.5481e-06  -5.4500e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -1.1143e-06   1.9200e-06   0.0000e+00   3.9811e-06  -5.4000e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -1.2502e-06   2.1543e-06   0.0000e+00   4.4668e-06  -5.3500e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -1.4028e-06   2.4172e-06   0.0000e+00   5.0119e-06  -5.3000e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -1.5739e-06   2.7121e-06   0.0000e+00   5.6234e-06  -5.2500e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -1.7660e-06   3.0431e-06   0.0000e+00   6.3096e-06  -5.2000e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -1.9815e-06   3.4144e-06   0.0000e+00   7.0795e-06  -5.1500e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -2.2233e-06   3.8310e-06   0.0000e+00   7.9433e-06  -5.1000e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -2.4945e-06   4.2985e-06   0.0000e+00   8.9125e-06  -5.0500e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -2.7989e-06   4.8229e-06   0.0000e+00   1.0000e-05  -5.0000e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -3.1404e-06   5.4114e-06   0.0000e+00   1.1220e-05  -4.9500e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -3.5236e-06   6.0717e-06   0.0000e+00   1.2589e-05  -4.9000e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -3.9536e-06   6.8126e-06   0.0000e+00   1.4125e-05  -4.8500e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -4.4360e-06   7.6438e-06   0.0000e+00   1.5849e-05  -4.8000e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -4.9773e-06   8.5765e-06   0.0000e+00   1.7783e-05  -4.7500e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -5.5846e-06   9.6230e-06   0.0000e+00   1.9953e-05  -4.7000e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -6.2660e-06   1.0797e-05   0.0000e+00   2.2387e-05  -4.6500e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -7.0306e-06   1.2115e-05   0.0000e+00   2.5119e-05  -4.6000e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -7.8884e-06   1.3593e-05   0.0000e+00   2.8184e-05  -4.5500e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -8.8509e-06   1.5251e-05   0.0000e+00   3.1623e-05  -4.5000e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -9.9309e-06   1.7112e-05   0.0000e+00   3.5481e-05  -4.4500e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -1.1143e-05   1.9200e-05   0.0000e+00   3.9811e-05  -4.4000e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -1.2502e-05   2.1543e-05   0.0000e+00   4.4668e-05  -4.3500e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -1.4028e-05   2.4172e-05   0.0000e+00   5.0119e-05  -4.3000e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -1.5739e-05   2.7121e-05   0.0000e+00   5.6234e-05  -4.2500e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -1.7660e-05   3.0431e-05   0.0000e+00   6.3096e-05  -4.2000e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -1.9815e-05   3.4144e-05   0.0000e+00   7.0795e-05  -4.1500e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -2.2233e-05   3.8310e-05   0.0000e+00   7.9433e-05  -4.1000e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -2.4945e-05   4.2985e-05   0.0000e+00   8.9125e-05  -4.0500e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -2.7989e-05   4.8229e-05   0.0000e+00   1.0000e-04  -4.0000e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -3.1404e-05   5.4114e-05   0.0000e+00   1.1220e-04  -3.9500e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -3.5236e-05   6.0717e-05   0.0000e+00   1.2589e-04  -3.9000e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -3.9536e-05   6.8126e-05   0.0000e+00   1.4125e-04  -3.8500e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -4.4360e-05   7.6438e-05   0.0000e+00   1.5849e-04  -3.8000e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -4.9773e-05   8.5765e-05   0.0000e+00   1.7783e-04  -3.7500e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -5.5846e-05   9.6230e-05   0.0000e+00   1.9953e-04  -3.7000e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -6.2660e-05   1.0797e-04   0.0000e+00   2.2387e-04  -3.6500e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -7.0306e-05   1.2115e-04   0.0000e+00   2.5119e-04  -3.6000e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -7.8884e-05   1.3593e-04   0.0000e+00   2.8184e-04  -3.5500e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -8.8509e-05   1.5251e-04   0.0000e+00   3.1623e-04  -3.5000e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -9.9309e-05   1.7112e-04   0.0000e+00   3.5481e-04  -3.4500e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -1.1143e-04   1.9200e-04   0.0000e+00   3.9811e-04  -3.4000e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -1.2502e-04   2.1543e-04   0.0000e+00   4.4668e-04  -3.3500e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -1.4028e-04   2.4172e-04   0.0000e+00   5.0119e-04  -3.3000e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -1.5739e-04   2.7121e-04   0.0000e+00   5.6234e-04  -3.2500e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -1.7660e-04   3.0431e-04   0.0000e+00   6.3096e-04  -3.2000e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -1.9815e-04   3.4144e-04   0.0000e+00   7.0795e-04  -3.1500e+00 
  1.5043e+15   1.1186e+01   1.8400e+00  -2.2233e-04   3.8310e-04   0.0000e+00   7.9433e-04  -3.1000e+00 
